nexonsn,npsn,bonusprob,bonustype,gender,classgroup,charid,probitemgetresult,itemlevel,itemget,itemid,itemtype,itemgrade,itemenchantbef,itemenchantaft,itemuid,itemgetprob,playtime,chartype,usernickname,charcode,probitemgettype,userlevel,tribe,ispcroom,idcategory,id,actionid,charlevel,charname,class,isburningchar
1560932489,null,"WrappedArray(75.0, 0.0, 0.0, 25.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43162290,2,130,1,1012407,1,2,5,5,2594079037543440475,75,26013,null,null,null,1,null,6312,2,WrappedArray(meso),WrappedArray(475470),20211215230019834,200,니뽀노,6312,0
738293293,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,42881163,1,40,1,1052113,1,2,3,4,2594079050428030510,85,9736,null,null,null,1,null,16212,2,WrappedArray(meso),WrappedArray(10640),20211215230020178,181,SH스카엠작,16212,0
1426280233,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,4833897,1,0,1,1103068,1,,0,0,101176211,50000,326,null,null,null,2,null,333,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000064, 101176163)",20211215230019784,204,YJPathfinder,333,0
84546819,null,"WrappedArray(40.0, 0.0, 0.01, 60.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1414266,1,140,1,1032200,1,4,12,13,1279900389640,40,9806,null,null,null,1,null,223,2,WrappedArray(meso),WrappedArray(6982900),20211215230019775,262,찌질상민,223,0
403154828,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,36475309,1,0,1,2048082,2,,0,0,0,621033,29049,null,null,null,3,null,3123,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(GoldApple, 5060048, 130000271, 371378126)",20211215230020752,250,구다회,3123,0
1913115376,null,"WrappedArray(30.0, 69.97, 0.03, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5304563,3,160,1,1402251,1,4,16,15,6354615902515910243,30,56,null,null,null,1,null,123,2,WrappedArray(meso),WrappedArray(43008300),20211215230021974,253,샷건장인망치,123,0
1426280233,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,4833897,1,0,1,1073606,1,,0,0,101176216,50000,328,null,null,null,2,null,333,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000064, 101176163)",20211215230022102,204,YJPathfinder,333,0
268619829,null,"WrappedArray(75.0, 0.0, 0.0, 25.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102246410,1,140,1,1132272,1,2,5,6,58733054529809,75,21276,null,null,null,1,null,1112,1,WrappedArray(meso),WrappedArray(626620),20211215230021957,159,진심시그,1112,0
1862919915,null,"WrappedArray(70.0, 0.0, 0.0, 30.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,42961173,1,120,1,1122076,1,1,6,7,5476384444032057534,70,13391,null,null,null,1,null,15113,2,WrappedArray(meso),WrappedArray(484800),20211215230022252,227,모발없는땡뚠,15113,0
402918741,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7077056,1,60,1,1072139,1,0,0,1,7205760602088745936,95,118,null,null,null,1,null,2214,2,WrappedArray(meso),WrappedArray(9600),20211215230022796,71,뚜요링에반,2214,0
235005650,null,"WrappedArray(45.0, 0.0, 0.0, 55.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,5758343,1,160,1,1592019,1,3,11,12,1829656197097,45,257,null,null,null,1,null,333,1,WrappedArray(meso),WrappedArray(7725516),20211215230022969,225,패파해웅,333,0
1426280233,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,4833897,1,0,1,1022267,1,,0,0,101176220,50000,330,null,null,null,2,null,333,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000064, 101176163)",20211215230023660,204,YJPathfinder,333,0
67617308,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,29427062,2,80,1,1060099,1,2,3,3,6354615816626611060,85,859,null,null,null,1,null,513,2,WrappedArray(meso),WrappedArray(82900),20211215230024288,211,별별냥멍,513,0
1627689331,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1594860,1,100,1,1022231,1,0,2,3,7493990973945448712,85,1160,null,null,null,1,null,16412,2,WrappedArray(meso),WrappedArray(121000),20211215230023990,133,호영몰루,16412,0
537399251,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,28748841,2,140,1,1132272,1,0,9,9,3747000383235471133,55,18030,null,null,null,1,null,15113,2,WrappedArray(meso),WrappedArray(988740),20211215230025195,256,석유,15113,0
855758443,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7049042,1,0,1,1073606,1,,0,0,139735470,50000,63,null,null,null,2,null,6313,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000061, 139735442)",20211215230024998,213,선규카인,6313,0
67617308,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,29427062,1,80,1,1060099,1,2,3,4,6354615816626611060,85,861,null,null,null,1,null,513,2,WrappedArray(meso),WrappedArray(82900),20211215230026034,211,별별냥멍,513,0
1879177121,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6567356,1,140,1,1122150,1,2,9,10,7349875794459572651,55,5950,null,null,null,1,null,16413,2,WrappedArray(meso),WrappedArray(1098600),20211215230026463,220,부삐링,16413,0
335674559,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,26781138,1,110,1,1113149,1,1,4,5,1729387191827983155,80,519,null,null,null,1,null,16412,2,WrappedArray(meso),WrappedArray(267200),20211215230028401,131,지현88,16412,0
1006936782,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,4914070,2,140,1,1152108,1,0,8,8,288232442031071840,60,28,null,null,null,1,null,3712,2,WrappedArray(meso),WrappedArray(939360),20211215230028505,140,이전일기,3712,0
990665445,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97194514,2,140,1,1052802,1,2,8,8,142486786497520,60,4220,null,null,null,1,null,1313,2,WrappedArray(meso),WrappedArray(988800),20211215230028284,245,동야호12,1313,0
319057597,null,"WrappedArray(65.0, 0.0, 0.0, 35.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97908343,1,110,1,1113089,1,0,7,8,3747137381053331323,65,15035,null,null,null,1,null,1112,2,WrappedArray(meso),WrappedArray(426900),20211215230029260,141,빛땡구,1112,0
1946660489,null,"WrappedArray(30.0, 0.0, 0.03, 70.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6090623,2,160,1,1152178,1,4,15,15,1441156102711605390,30,2548,null,null,null,1,null,413,2,WrappedArray(meso),WrappedArray(32863050),20211215230030305,250,청시환,413,0
1577486777,null,"WrappedArray(50.0, 0.0, 0.0, 50.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1193974,1,150,1,1062165,1,1,10,11,3458766017059145889,50,3000,null,null,null,1,null,123,2,WrappedArray(meso),WrappedArray(5470800),20211215230029828,211,김치국의팔라,123,0
1560729119,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102245103,1,110,1,1113149,1,0,1,2,5476435879936675157,90,3587,null,null,null,1,null,3511,1,WrappedArray(meso),WrappedArray(98900),20211215230030403,100,mikuruto19,3511,0
1678044839,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,30139962,1,20,1,1482002,1,1,3,4,4035230729322410362,85,1331,null,null,null,1,null,15500,2,WrappedArray(meso),WrappedArray(2300),20211215230030999,21,톺녈,15500,0
1560729119,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102245103,1,110,1,1113149,1,0,2,3,5476435879936675157,85,3588,null,null,null,1,null,3511,1,WrappedArray(meso),WrappedArray(147844),20211215230031574,100,mikuruto19,3511,0
990665445,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97194514,1,140,1,1052802,1,2,8,9,142486786497520,60,4224,null,null,null,1,null,1313,2,WrappedArray(meso),WrappedArray(988800),20211215230031480,245,동야호12,1313,0
1678044839,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,30139962,1,20,1,1482002,1,1,4,5,4035230729322410362,80,1332,null,null,null,1,null,15500,2,WrappedArray(meso),WrappedArray(2600),20211215230032204,21,톺녈,15500,0
218676406,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,102193186,1,120,1,1122076,1,2,9,10,7782221397341887167,55,180,null,null,null,1,null,3123,2,WrappedArray(meso),WrappedArray(692200),20211215230032427,204,DAcaming,3123,0
1980090818,null,"WrappedArray(100.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,41858749,1,160,1,1152179,1,4,15,16,1441157361136858542,100,394,null,null,null,1,null,2513,2,WrappedArray(meso),WrappedArray(32863050),20211215230032922,276,미말,2513,0
1963362608,null,"WrappedArray(94.5, 0.0, 0.0, 5.5, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7084561,1,80,1,1072210,1,2,1,2,5476379075322892779,90,2429,null,null,null,1,null,2111,2,WrappedArray(meso),WrappedArray(42000),20211215230032783,87,씌에끼야,2111,0
419700213,null,"WrappedArray(95.0, 0.0, 0.0, 5.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7017793,1,110,1,1012478,1,0,0,1,7205760602088749147,95,184,null,null,null,1,null,6312,2,WrappedArray(meso),WrappedArray(54200),20211215230033668,165,와룡리중2병,6312,0
385970838,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,22221778,1,0,1,1032329,1,,0,0,226192366,15000,36989,null,null,null,2,null,223,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000060, 226185782)",20211215230034263,245,쩌며,223,0
285309121,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6843466,1,-1,1,5530638,5,,0,0,59522242,50000,900,null,null,null,2,null,1313,1,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000000, 59521456)",20211215230034278,241,윈끌틱,1313,0
671104944,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,96565386,1,110,1,1292009,1,2,9,10,4611828475149364284,55,5820,null,null,null,1,null,16413,2,WrappedArray(meso),WrappedArray(533400),20211215230034413,220,매화흥,16413,0
419700213,null,"WrappedArray(90.0, 0.0, 0.0, 10.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7017793,1,110,1,1012478,1,0,1,2,7205760602088749147,90,185,null,null,null,1,null,6312,2,WrappedArray(meso),WrappedArray(107500),20211215230034777,165,와룡리중2병,6312,0
2064098918,null,"WrappedArray(75.0, 0.0, 0.0, 25.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6783554,1,135,1,1022232,1,1,5,6,7638106162021341068,75,1214,null,null,null,1,null,16213,2,WrappedArray(meso),WrappedArray(591500),20211215230036590,249,토지령네마리,16213,0
286079045,null,"WrappedArray(84.0, 0.0, 0.0, 16.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43337082,1,60,1,1052712,1,1,4,5,4467571792424213241,80,19517,null,null,null,1,null,6511,2,WrappedArray(meso),WrappedArray(44200),20211215230037301,99,귀앤욤버,6511,0
1828741747,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97230814,1,110,1,1113149,1,1,4,5,4755802142807260645,80,918,null,null,null,1,null,1112,2,WrappedArray(meso),WrappedArray(253840),20211215230037112,200,소마이비,1112,0
604577473,null,"WrappedArray(99.75, 0.0, 0.0, 0.25, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43284323,1,16,1,1062000,1,2,0,1,6196954023564767992,95,10407,null,null,null,1,null,2112,2,WrappedArray(meso),WrappedArray(1200),20211215230036700,129,숴뾔,2112,0
1426280233,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,4833897,1,0,1,1004692,1,,0,0,101176244,50000,344,null,null,null,2,null,333,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000064, 101176163)",20211215230037348,204,YJPathfinder,333,0
855758443,null,"WrappedArray(0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,7049042,1,0,1,1032328,1,,0,0,139735501,15000,76,null,null,null,2,null,6313,2,"WrappedArray(itemboxtype, itemboxid, purchaseSN, itemuid)","WrappedArray(RoyalStyle, 5680159, 110000061, 139735442)",20211215230038469,213,선규카인,6313,0
101180638,null,"WrappedArray(30.0, 0.0, 0.03, 70.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,90309812,1,135,1,1022232,1,4,15,16,7926336009892922113,30,3323,null,null,null,1,null,233,2,WrappedArray(meso),WrappedArray(20837205),20211215230038743,255,코푸케이키,233,0
570923000,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,24043157,2,120,1,1152170,1,2,8,8,5188152156619828786,60,14409,null,null,null,1,null,6413,2,WrappedArray(meso),WrappedArray(604407),20211215230039160,241,유머정체,6413,0
1980090818,null,"WrappedArray(30.0, 0.0, 0.03, 70.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,41858749,1,160,1,1152179,1,4,16,17,1441157361136858542,30,402,null,null,null,1,null,2513,2,WrappedArray(meso),WrappedArray(38707470),20211215230040935,276,미말,2513,0
1577120719,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97840626,2,110,1,1482199,1,0,8,8,1729524705042153652,60,52,null,null,null,1,null,16413,2,WrappedArray(meso),WrappedArray(432180),20211215230041002,241,도링공,16413,0
2080491189,null,"WrappedArray(80.0, 0.0, 0.0, 20.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43338880,2,110,1,1582012,1,1,4,4,2594079050427606965,80,61360,null,null,null,1,null,3711,2,WrappedArray(meso),WrappedArray(259184),20211215225944022,95,로켓진범,3711,0
990665445,null,"WrappedArray(60.0, 0.0, 0.0, 40.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,97194514,1,140,1,1004232,1,2,8,9,5332262895109587120,60,4176,null,null,null,1,null,1313,2,WrappedArray(meso),WrappedArray(988800),20211215225943752,245,동야호12,1313,0
1174931707,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,92210785,2,140,1,1582015,1,2,9,9,3891111040120913202,55,4187,null,null,null,1,null,3513,2,WrappedArray(meso),WrappedArray(1098600),20211215225945430,240,평양카센타,3513,0
1627689331,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1594860,2,130,1,1072965,1,1,9,9,2017614140595510661,55,1122,null,null,null,1,null,16412,2,WrappedArray(meso),WrappedArray(879800),20211215225945758,133,호영몰루,16412,0
1342857471,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,39061022,1,80,1,1082117,1,2,3,4,3602880625314792094,85,24,null,null,null,1,null,3122,2,WrappedArray(meso),WrappedArray(82900),20211215225945616,164,티끌모아v,3122,0
1980090818,null,"WrappedArray(40.0, 0.0, 0.01, 60.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,41858749,1,160,1,1152179,1,4,12,13,1441157361136858542,40,348,null,null,null,1,null,2513,2,WrappedArray(meso),WrappedArray(9380610),20211215225947364,276,미말,2513,0
1544095296,null,"WrappedArray(55.0, 0.0, 0.0, 45.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,30139410,2,110,1,1122274,1,1,9,9,3747000387530557490,55,11834,null,null,null,1,null,16212,1,WrappedArray(meso),WrappedArray(506730),20211215225947412,163,셉존라라,16212,0
84546819,null,"WrappedArray(45.0, 0.0, 0.0, 55.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,1414266,1,140,1,1032200,1,4,11,12,1279900389640,45,9773,null,null,null,1,null,223,2,WrappedArray(meso),WrappedArray(5625900),20211215225947730,262,찌질상민,223,0
1023846071,null,"WrappedArray(42.0, 57.99, 0.01, 0.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,41974143,3,150,1,1132296,1,2,12,11,8070451412716486795,40,42390,null,null,null,1,null,6313,2,WrappedArray(meso),WrappedArray(8330748),20211215225947997,255,지히창,6313,0
1694899524,null,"WrappedArray(85.0, 0.0, 0.0, 15.0, 0.0, 0.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,43336772,2,100,1,1032030,1,2,2,2,2882309435169348082,85,6111,null,null,null,1,null,231,2,WrappedArray(meso),WrappedArray(117370),20211215225948441,94,후선히어로,231,0
738297296,null,"WrappedArray(42.0, 0.0, 0.05, 58.0, 0.0, 1.0)","WrappedArray(SuccessProb, DowngradeProb, DestroyProb, NoChangeProb, DestroyDefensible, MiniGameBonus)",U,null,6283797,1,150,1,1132176,1,2,6,7,3170535954440482883,40,14116,null,null,null,1,null,333,2,WrappedArray(meso),WrappedArray(55832200),20211215225950438,251,아름다운한강,333,0
